MD	TVD	North	East	Dia	Color	Style
3319.3	2762.1	-1438.7	512.1	1.5	1	0
3322.3	2763.2	-1441.4	513.1	1.5	1	0
3325.4	2764.2	-1444.1	514.1	1.5	1	0
3328.4	2765.3	-1446.7	515.2	1.5	1	0
3331.5	2766.3	-1449.4	516.2	1.5	1	0
3334.5	2767.3	-1452.1	517.2	1.5	1	0
3337.6	2768.4	-1454.7	518.3	1.5	1	0
3340.6	2769.4	-1457.4	519.3	1.5	1	0
3343.7	2770.5	-1460.1	520.3	1.5	1	0
3346.7	2771.5	-1462.8	521.3	1.5	1	0
3349.8	2772.6	-1465.4	522.3	1.5	1	0
3352.8	2773.6	-1468.1	523.4	1.5	1	0
3355.8	2774.7	-1470.8	524.4	1.5	1	0
3358.9	2775.7	-1473.4	525.5	1.5	1	0
3361.9	2776.8	-1476.1	526.5	1.5	1	0
3365.0	2777.8	-1478.8	527.6	1.5	1	0
3368.0	2778.9	-1481.4	528.6	1.5	1	0
3371.1	2779.9	-1484.1	529.7	1.5	1	0
3374.1	2781.0	-1486.7	530.8	1.5	1	0
3377.2	2782.0	-1489.4	531.9	1.5	1	0
3380.2	2783.1	-1492.0	532.9	1.5	1	0
3383.3	2784.1	-1494.7	534.0	1.5	1	0
3386.3	2785.1	-1497.3	535.1	1.5	1	0
3389.4	2786.2	-1500.0	536.2	1.5	1	0
3392.4	2787.2	-1502.6	537.3	1.5	1	0
3395.5	2788.2	-1505.3	538.4	1.5	1	0
3398.5	2789.3	-1507.9	539.4	1.5	1	0
3401.6	2790.4	-1510.6	540.5	1.5	1	0
3404.6	2791.4	-1513.2	541.6	1.5	1	0
3407.7	2792.4	-1515.9	542.7	1.5	1	0
3410.7	2793.5	-1518.5	543.8	1.5	1	0
3413.8	2794.5	-1521.2	544.9	1.5	1	0
3416.8	2795.5	-1523.8	546.0	1.5	1	0
3419.9	2796.6	-1526.5	547.1	1.5	1	0
3422.9	2797.6	-1529.1	548.2	1.5	1	0
3426.0	2798.7	-1531.8	549.3	1.5	1	0
3429.0	2799.7	-1534.4	550.4	1.5	1	0
3432.0	2800.7	-1537.0	551.6	1.5	1	0
3435.1	2801.8	-1539.7	552.7	1.5	1	0
3438.1	2802.8	-1542.3	553.8	1.5	1	0
3441.2	2803.9	-1544.9	554.9	1.5	1	0
3444.2	2804.9	-1547.6	556.1	1.5	1	0
3447.3	2806.0	-1550.2	557.2	1.5	1	0
3450.3	2807.0	-1552.8	558.4	1.5	1	0
3453.4	2808.0	-1555.4	559.5	1.5	1	0
3456.4	2809.1	-1558.0	560.7	1.5	1	0
3459.5	2810.1	-1560.7	561.9	1.5	1	0
3462.5	2811.1	-1563.3	563.0	1.5	1	0
3465.6	2812.2	-1565.9	564.2	1.5	1	0
3468.6	2813.2	-1568.5	565.4	1.5	1	0
3471.7	2814.2	-1571.2	566.6	1.5	1	0
3474.7	2815.2	-1573.8	567.8	1.5	1	0
3477.8	2816.1	-1576.4	568.9	1.5	1	0
3480.8	2817.1	-1579.0	570.1	1.5	1	0
3483.9	2818.1	-1581.7	571.3	1.5	1	0
3486.9	2819.0	-1584.3	572.5	1.5	1	0
3490.0	2820.0	-1586.9	573.8	1.5	1	0
3493.0	2821.0	-1589.6	575.0	1.5	1	0
3496.1	2821.9	-1592.2	576.2	1.5	1	0
3499.1	2822.8	-1594.8	577.4	1.5	1	0
3502.2	2823.8	-1597.5	578.7	1.5	1	0
3505.2	2824.7	-1600.1	579.9	1.5	1	0
3508.2	2825.6	-1602.7	581.2	1.5	1	0
3511.3	2826.5	-1605.3	582.4	1.5	1	0
3514.3	2827.4	-1607.9	583.7	1.5	1	0
3517.4	2828.3	-1610.5	585.0	1.5	1	0
3520.4	2829.2	-1613.2	586.3	1.5	1	0
3523.5	2830.1	-1615.8	587.6	1.5	1	0
3526.5	2830.9	-1618.4	588.9	1.5	1	0
3529.6	2831.8	-1621.0	590.2	1.5	1	0
3532.6	2832.6	-1623.6	591.5	1.5	1	0
3535.7	2833.5	-1626.2	592.8	1.5	1	0
3538.7	2834.3	-1628.9	594.1	1.5	1	0
3541.8	2835.1	-1631.5	595.5	1.5	1	0
3544.8	2835.9	-1634.1	596.8	1.5	1	0
3547.9	2836.7	-1636.7	598.2	1.5	1	0
3550.9	2837.4	-1639.3	599.5	1.5	1	0
3554.0	2838.2	-1642.0	600.9	1.5	1	0
3557.0	2838.9	-1644.6	602.3	1.5	1	0
3560.1	2839.7	-1647.2	603.6	1.5	1	0
3563.1	2840.4	-1649.8	605.0	1.5	1	0
3566.2	2841.2	-1652.4	606.4	1.5	1	0
3569.2	2841.9	-1655.0	607.8	1.5	1	0
3572.3	2842.6	-1657.6	609.2	1.5	1	0
3575.3	2843.3	-1660.2	610.6	1.5	1	0
3578.4	2844.0	-1662.9	612.0	1.5	1	0
3581.4	2844.7	-1665.5	613.4	1.5	1	0
3584.4	2845.3	-1668.0	614.9	1.5	1	0
3587.5	2846.0	-1670.7	616.3	1.5	1	0
3590.5	2846.6	-1673.3	617.8	1.5	1	0
3593.6	2847.2	-1675.9	619.3	1.5	1	0
3596.6	2847.8	-1678.4	620.8	1.5	1	0
3599.7	2848.4	-1681.0	622.3	1.5	1	0
3602.7	2849.0	-1683.6	623.8	1.5	1	0
3605.8	2849.5	-1686.2	625.3	1.5	1	0
3608.8	2850.1	-1688.8	626.8	1.5	1	0
3611.9	2850.6	-1691.4	628.3	1.5	1	0
3614.9	2851.2	-1694.0	629.9	1.5	1	0
3618.0	2851.7	-1696.5	631.4	1.5	1	0
3621.0	2852.2	-1699.1	633.0	1.5	1	0
3624.1	2852.7	-1701.7	634.5	1.5	1	0
3627.1	2853.1	-1704.3	636.1	1.5	1	0
3630.2	2853.6	-1706.8	637.6	1.5	1	0
3633.2	2854.0	-1709.4	639.2	1.5	1	0
3636.3	2854.5	-1712.0	640.8	1.5	1	0
3639.3	2854.9	-1714.5	642.4	1.5	1	0
3642.4	2855.4	-1717.1	644.0	1.5	1	0
3645.4	2855.9	-1719.6	645.6	1.5	1	0
3648.5	2856.3	-1722.2	647.3	1.5	1	0
3651.5	2856.8	-1724.7	648.9	1.5	1	0
3654.6	2857.2	-1727.2	650.6	1.5	1	0
3657.6	2857.7	-1729.7	652.2	1.5	1	0
3660.6	2858.1	-1732.2	653.9	1.5	1	0
3663.7	2858.6	-1734.7	655.6	1.5	1	0
3666.7	2859.0	-1737.2	657.3	1.5	1	0
3669.8	2859.5	-1739.7	659.0	1.5	1	0
3672.8	2859.9	-1742.2	660.7	1.5	1	0
3675.9	2860.3	-1744.6	662.5	1.5	1	0
3678.9	2860.7	-1747.1	664.2	1.5	1	0
3682.0	2861.2	-1749.6	666.0	1.5	1	0
3685.0	2861.6	-1752.0	667.7	1.5	1	0
3688.1	2862.0	-1754.5	669.5	1.5	1	0
3691.1	2862.4	-1756.9	671.3	1.5	1	0
3694.2	2862.8	-1759.3	673.0	1.5	1	0
3697.2	2863.1	-1761.8	674.8	1.5	1	0
3700.3	2863.5	-1764.2	676.7	1.5	1	0
3703.3	2863.8	-1766.7	678.5	1.5	1	0
3706.4	2864.2	-1769.1	680.3	1.5	1	0
3709.4	2864.5	-1771.5	682.1	1.5	1	0
3712.5	2864.8	-1773.9	683.9	1.5	1	0
3715.5	2865.1	-1776.3	685.8	1.5	1	0
3718.6	2865.4	-1778.7	687.6	1.5	1	0
3721.6	2865.7	-1781.1	689.5	1.5	1	0
3724.7	2866.0	-1783.5	691.3	1.5	1	0
3727.7	2866.3	-1785.9	693.2	1.5	1	0
3730.8	2866.6	-1788.2	695.1	1.5	1	0
3733.8	2866.9	-1790.6	697.0	1.5	1	0
3736.8	2867.2	-1793.0	698.9	1.5	1	0
3739.9	2867.5	-1795.3	700.9	1.5	1	0
3742.9	2867.7	-1797.6	702.8	1.5	1	0
3746.0	2868.0	-1800.0	704.7	1.5	1	0
3749.0	2868.3	-1802.3	706.7	1.5	1	0
3752.1	2868.6	-1804.7	708.6	1.5	1	0
3755.1	2868.8	-1807.0	710.5	1.5	1	0
3758.2	2869.0	-1809.4	712.5	1.5	1	0
3761.2	2869.3	-1811.7	714.4	1.5	1	0
3764.3	2869.5	-1814.0	716.3	1.5	1	0
3767.3	2869.7	-1816.4	718.3	1.5	1	0
3770.4	2869.8	-1818.7	720.2	1.5	1	0
3773.4	2870.0	-1821.1	722.1	1.5	1	0
3776.5	2870.2	-1823.5	724.1	1.5	1	0
3779.5	2870.4	-1825.8	726.0	1.5	1	0
3782.6	2870.5	-1828.2	727.9	1.5	1	0
3785.6	2870.7	-1830.5	729.8	1.5	1	0
3788.7	2870.9	-1832.9	731.8	1.5	1	0
3791.7	2871.1	-1835.2	733.7	1.5	1	0
3794.8	2871.2	-1837.5	735.7	1.5	1	0
3797.8	2871.4	-1839.9	737.6	1.5	1	0
3800.9	2871.6	-1842.2	739.5	1.5	1	0
3803.9	2871.7	-1844.6	741.5	1.5	1	0
3807.0	2871.9	-1846.9	743.4	1.5	1	0
3810.0	2872.0	-1849.3	745.4	1.5	1	0
3813.0	2872.2	-1851.6	747.3	1.5	1	0
3816.1	2872.3	-1853.9	749.3	1.5	1	0
3819.1	2872.5	-1856.3	751.2	1.5	1	0
3822.2	2872.6	-1858.6	753.2	1.5	1	0
3825.2	2872.8	-1860.9	755.1	1.5	1	0
3828.3	2873.0	-1863.3	757.1	1.5	1	0
3831.3	2873.1	-1865.6	759.1	1.5	1	0
3834.4	2873.3	-1867.9	761.1	1.5	1	0
3837.4	2873.4	-1870.2	763.0	1.5	1	0
3840.5	2873.6	-1872.5	765.0	1.5	1	0
3843.5	2873.7	-1874.8	767.0	1.5	1	0
3846.6	2873.9	-1877.1	769.0	1.5	1	0
3849.6	2874.1	-1879.5	771.0	1.5	1	0
3852.7	2874.2	-1881.7	773.0	1.5	1	0
3855.7	2874.4	-1884.0	775.0	1.5	1	0
3858.8	2874.6	-1886.3	777.0	1.5	1	0
3861.8	2874.7	-1888.6	779.0	1.5	1	0
3864.9	2874.9	-1890.9	781.0	1.5	1	0
3867.9	2875.1	-1893.2	783.0	1.5	1	0
3871.0	2875.2	-1895.5	785.0	1.5	1	0
3874.0	2875.4	-1897.7	787.0	1.5	1	0
3877.1	2875.5	-1900.0	789.0	1.5	1	0
3880.1	2875.7	-1902.3	791.1	1.5	1	0
3883.2	2875.9	-1904.6	793.1	1.5	1	0
3886.2	2876.1	-1906.9	795.1	1.5	1	0
3889.2	2876.2	-1909.1	797.1	1.5	1	0
3892.3	2876.4	-1911.4	799.2	1.5	1	0
3895.3	2876.6	-1913.7	801.2	1.5	1	0
3898.4	2876.7	-1915.9	803.2	1.5	1	0
3901.4	2876.9	-1918.2	805.3	1.5	1	0
3904.5	2877.1	-1920.4	807.3	1.5	1	0
3907.5	2877.2	-1922.7	809.4	1.5	1	0
3910.6	2877.4	-1924.9	811.4	1.5	1	0
3913.6	2877.6	-1927.2	813.5	1.5	1	0
3916.7	2877.7	-1929.4	815.5	1.5	1	0
3919.7	2877.9	-1931.7	817.6	1.5	1	0
3922.8	2878.0	-1933.9	819.6	1.5	1	0
3925.8	2878.1	-1936.2	821.7	1.5	1	0
3928.9	2878.3	-1938.4	823.8	1.5	1	0
3931.9	2878.4	-1940.6	825.9	1.5	1	0
3935.0	2878.5	-1942.8	827.9	1.5	1	0
3938.0	2878.6	-1945.1	830.0	1.5	1	0
3941.1	2878.7	-1947.3	832.1	1.5	1	0
3944.1	2878.8	-1949.5	834.2	1.5	1	0
3947.2	2878.9	-1951.7	836.3	1.5	1	0
3950.2	2879.0	-1954.0	838.4	1.5	1	0
3953.3	2879.1	-1956.2	840.4	1.5	1	0
3956.3	2879.1	-1958.4	842.5	1.5	1	0
3959.4	2879.2	-1960.7	844.5	1.5	1	0
3962.4	2879.3	-1962.9	846.6	1.5	1	0
3965.4	2879.3	-1965.2	848.6	1.5	1	0
3968.5	2879.4	-1967.5	850.7	1.5	1	0
3971.5	2879.4	-1969.7	852.7	1.5	1	0
3974.6	2879.5	-1972.0	854.7	1.5	1	0
3977.6	2879.5	-1974.3	856.7	1.5	1	0
3980.7	2879.6	-1976.6	858.7	1.5	1	0
3983.7	2879.6	-1978.9	860.8	1.5	1	0
3986.8	2879.6	-1981.1	862.8	1.5	1	0
3989.8	2879.7	-1983.4	864.8	1.5	1	0
3992.9	2879.7	-1985.7	866.9	1.5	1	0
3995.9	2879.7	-1988.0	868.9	1.5	1	0
3999.0	2879.7	-1990.3	870.9	1.5	1	0
4002.0	2879.7	-1992.5	872.9	1.5	1	0
4005.1	2879.7	-1994.8	875.0	1.5	1	0
4008.1	2879.7	-1997.1	877.0	1.5	1	0
4011.2	2879.8	-1999.4	879.0	1.5	1	0
4014.2	2879.8	-2001.6	881.1	1.5	1	0
4017.3	2879.8	-2003.9	883.1	1.5	1	0
4020.3	2879.8	-2006.2	885.1	1.5	1	0
4023.4	2879.8	-2008.4	887.2	1.5	1	0
4026.4	2879.8	-2010.7	889.2	1.5	1	0
4029.5	2879.8	-2013.0	891.2	1.5	1	0
4032.5	2879.9	-2015.2	893.3	1.5	1	0
4035.6	2879.9	-2017.5	895.3	1.5	1	0
4038.6	2880.0	-2019.8	897.4	1.5	1	0
4041.6	2880.1	-2022.0	899.4	1.5	1	0
4044.7	2880.1	-2024.2	901.5	1.5	1	0
4047.7	2880.2	-2026.5	903.5	1.5	1	0
4050.8	2880.2	-2028.7	905.6	1.5	1	0
4053.8	2880.2	-2030.9	907.7	1.5	1	0
4056.9	2880.3	-2033.2	909.8	1.5	1	0
4059.9	2880.3	-2035.4	911.9	1.5	1	0
4063.0	2880.3	-2037.6	914.0	1.5	1	0
4066.0	2880.3	-2039.8	916.1	1.5	1	0
4069.1	2880.3	-2041.9	918.2	1.5	1	0
4072.1	2880.3	-2044.1	920.4	1.5	1	0
4075.2	2880.3	-2046.3	922.5	1.5	1	0
4078.2	2880.3	-2048.4	924.7	1.5	1	0
4081.3	2880.3	-2050.5	926.9	1.5	1	0
4084.3	2880.3	-2052.6	929.1	1.5	1	0
4087.4	2880.2	-2054.7	931.3	1.5	1	0
4090.4	2880.2	-2056.8	933.6	1.5	1	0
4093.5	2880.2	-2058.9	935.8	1.5	1	0
4096.5	2880.2	-2060.9	938.1	1.5	1	0
4099.6	2880.2	-2062.9	940.4	1.5	1	0
4102.6	2880.2	-2064.9	942.7	1.5	1	0
4105.7	2880.2	-2066.9	945.0	1.5	1	0
4108.7	2880.2	-2068.9	947.3	1.5	1	0
4111.8	2880.2	-2070.8	949.6	1.5	1	0
4114.8	2880.2	-2072.8	952.0	1.5	1	0
4117.8	2880.2	-2074.7	954.4	1.5	1	0
4120.9	2880.2	-2076.6	956.7	1.5	1	0
4123.9	2880.2	-2078.5	959.1	1.5	1	0
4127.0	2880.2	-2080.4	961.5	1.5	1	0
4130.0	2880.2	-2082.2	964.0	1.5	1	0
4133.1	2880.2	-2084.0	966.4	1.5	1	0
4136.1	2880.2	-2085.9	968.8	1.5	1	0
4139.2	2880.2	-2087.7	971.3	1.5	1	0
4142.2	2880.2	-2089.5	973.7	1.5	1	0
4145.3	2880.2	-2091.3	976.2	1.5	1	0
4148.3	2880.2	-2093.0	978.7	1.5	1	0
4151.4	2880.2	-2094.8	981.2	1.5	1	0
4154.4	2880.2	-2096.5	983.7	1.5	1	0
4157.5	2880.2	-2098.3	986.2	1.5	1	0
4160.5	2880.2	-2100.0	988.7	1.5	1	0
4163.6	2880.2	-2101.7	991.2	1.5	1	0
4166.6	2880.2	-2103.4	993.7	1.5	1	0
4169.7	2880.2	-2105.1	996.3	1.5	1	0
4172.7	2880.3	-2106.7	998.8	1.5	1	0
4175.8	2880.3	-2108.4	1001.4	1.5	1	0
4178.8	2880.3	-2110.1	1004.0	1.5	1	0
4181.9	2880.3	-2111.7	1006.5	1.5	1	0
4184.9	2880.3	-2113.3	1009.1	1.5	1	0
4188.0	2880.3	-2114.9	1011.7	1.5	1	0
4191.0	2880.3	-2116.5	1014.3	1.5	1	0
4194.0	2880.3	-2118.1	1016.9	1.5	1	0
4197.1	2880.3	-2119.6	1019.5	1.5	1	0
4200.1	2880.3	-2121.2	1022.2	1.5	1	0
4203.2	2880.3	-2122.7	1024.8	1.5	1	0
4206.2	2880.3	-2124.2	1027.5	1.5	1	0
4209.3	2880.3	-2125.7	1030.1	1.5	1	0
4212.3	2880.3	-2127.1	1032.8	1.5	1	0
4215.4	2880.3	-2128.6	1035.5	1.5	1	0
4218.4	2880.3	-2130.0	1038.1	1.5	1	0
4221.5	2880.3	-2131.5	1040.8	1.5	1	0
4224.5	2880.3	-2132.9	1043.5	1.5	1	0
4227.6	2880.3	-2134.4	1046.2	1.5	1	0
4230.6	2880.3	-2135.8	1048.9	1.5	1	0
4233.7	2880.3	-2137.2	1051.6	1.5	1	0
4236.7	2880.3	-2138.6	1054.3	1.5	1	0
4239.8	2880.3	-2140.0	1057.0	1.5	1	0
4242.8	2880.3	-2141.5	1059.7	1.5	1	0
4245.9	2880.3	-2142.8	1062.4	1.5	1	0
4248.9	2880.3	-2144.2	1065.2	1.5	1	0
4252.0	2880.2	-2145.6	1067.9	1.5	1	0
4255.0	2880.2	-2147.0	1070.6	1.5	1	0
4258.1	2880.2	-2148.3	1073.3	1.5	1	0
4261.1	2880.2	-2149.7	1076.1	1.5	1	0
4264.2	2880.2	-2151.0	1078.8	1.5	1	0
4267.2	2880.2	-2152.3	1081.6	1.5	1	0
4270.2	2880.2	-2153.6	1084.3	1.5	1	0
4273.3	2880.2	-2154.9	1087.1	1.5	1	0
4276.3	2880.2	-2156.2	1089.8	1.5	1	0
4279.4	2880.2	-2157.4	1092.6	1.5	1	0
4282.4	2880.2	-2158.6	1095.4	1.5	1	0
4285.5	2880.2	-2159.8	1098.2	1.5	1	0
4288.5	2880.2	-2161.0	1101.0	1.5	1	0
4291.6	2880.2	-2162.2	1103.8	1.5	1	0
4294.6	2880.2	-2163.3	1106.7	1.5	1	0
4297.7	2880.2	-2164.4	1109.5	1.5	1	0
4300.7	2880.2	-2165.6	1112.3	1.5	1	0
4303.8	2880.2	-2166.7	1115.1	1.5	1	0
4306.8	2880.2	-2167.9	1118.0	1.5	1	0
4309.9	2880.1	-2169.1	1120.8	1.5	1	0
4312.9	2880.1	-2170.3	1123.6	1.5	1	0
4316.0	2880.1	-2171.5	1126.4	1.5	1	0
4319.0	2880.1	-2172.8	1129.1	1.5	1	0
4322.1	2880.1	-2174.0	1131.9	1.5	1	0
4325.1	2880.1	-2175.3	1134.7	1.5	1	0
4328.2	2880.1	-2176.6	1137.5	1.5	1	0
4331.2	2880.1	-2177.9	1140.2	1.5	1	0
4334.3	2880.1	-2179.3	1142.9	1.5	1	0
4337.3	2880.1	-2180.7	1145.6	1.5	1	0
4340.4	2880.1	-2182.1	1148.3	1.5	1	0
4343.4	2880.1	-2183.5	1151.0	1.5	1	0
4346.4	2880.1	-2185.0	1153.7	1.5	1	0
4349.5	2880.1	-2186.5	1156.4	1.5	1	0
4352.5	2880.1	-2188.0	1159.0	1.5	1	0
4355.6	2880.1	-2189.6	1161.6	1.5	1	0
4358.6	2880.2	-2191.1	1164.2	1.5	1	0
4361.7	2880.2	-2192.8	1166.8	1.5	1	0
4364.7	2880.2	-2194.4	1169.4	1.5	1	0
4367.8	2880.2	-2196.1	1171.9	1.5	1	0
4370.8	2880.2	-2197.7	1174.5	1.5	1	0
4373.9	2880.2	-2199.4	1177.0	1.5	1	0
4376.9	2880.2	-2201.1	1179.5	1.5	1	0
4380.0	2880.2	-2202.9	1182.0	1.5	1	0
4383.0	2880.2	-2204.7	1184.5	1.5	1	0
4386.1	2880.2	-2206.5	1187.0	1.5	1	0
4389.1	2880.2	-2208.3	1189.4	1.5	1	0
4392.2	2880.2	-2210.2	1191.8	1.5	1	0
4395.2	2880.2	-2212.1	1194.2	1.5	1	0
4398.3	2880.2	-2213.9	1196.6	1.5	1	0
4401.3	2880.2	-2215.9	1199.0	1.5	1	0
4404.4	2880.2	-2217.8	1201.3	1.5	1	0
4407.4	2880.2	-2219.8	1203.6	1.5	1	0
4410.5	2880.2	-2221.8	1205.9	1.5	1	0
4413.5	2880.2	-2223.8	1208.2	1.5	1	0
4416.6	2880.2	-2225.8	1210.5	1.5	1	0
4419.6	2880.2	-2227.9	1212.7	1.5	1	0
4422.6	2880.2	-2229.9	1215.0	1.5	1	0
4425.7	2880.2	-2232.0	1217.2	1.5	1	0
4428.7	2880.2	-2234.1	1219.4	1.5	1	0
4431.8	2880.2	-2236.3	1221.6	1.5	1	0
4434.8	2880.2	-2238.4	1223.8	1.5	1	0
4437.9	2880.2	-2240.6	1225.9	1.5	1	0
4440.9	2880.2	-2242.7	1228.1	1.5	1	0
4444.0	2880.2	-2244.9	1230.2	1.5	1	0
4447.0	2880.2	-2247.1	1232.3	1.5	1	0
4450.1	2880.2	-2249.3	1234.4	1.5	1	0
4453.1	2880.2	-2251.6	1236.5	1.5	1	0
4456.2	2880.2	-2253.8	1238.5	1.5	1	0
4459.2	2880.2	-2256.1	1240.5	1.5	1	0
4462.3	2880.2	-2258.4	1242.5	1.5	1	0
4465.3	2880.2	-2260.7	1244.6	1.5	1	0
4468.4	2880.2	-2263.0	1246.5	1.5	1	0
4471.4	2880.2	-2265.3	1248.5	1.5	1	0
4474.5	2880.2	-2267.7	1250.4	1.5	1	0
4477.5	2880.2	-2270.0	1252.4	1.5	1	0
4480.6	2880.2	-2272.4	1254.3	1.5	1	0
4483.6	2880.2	-2274.8	1256.2	1.5	1	0
4486.7	2880.2	-2277.2	1258.1	1.5	1	0
4489.7	2880.2	-2279.6	1259.9	1.5	1	0
4492.8	2880.2	-2282.0	1261.8	1.5	1	0
4495.8	2880.2	-2284.5	1263.6	1.5	1	0
4498.8	2880.2	-2286.9	1265.4	1.5	1	0
4501.9	2880.2	-2289.4	1267.2	1.5	1	0
4504.9	2880.2	-2291.9	1268.9	1.5	1	0
4508.0	2880.2	-2294.4	1270.7	1.5	1	0
4511.0	2880.2	-2296.9	1272.4	1.5	1	0
4514.1	2880.1	-2299.4	1274.1	1.5	1	0
4517.1	2880.1	-2301.9	1275.8	1.5	1	0
4520.2	2880.1	-2304.5	1277.5	1.5	1	0
4523.2	2880.1	-2307.1	1279.1	1.5	1	0
4526.3	2880.1	-2309.7	1280.8	1.5	1	0
4529.3	2880.1	-2312.2	1282.4	1.5	1	0
4532.4	2880.1	-2314.8	1284.0	1.5	1	0
4535.4	2880.1	-2317.5	1285.5	1.5	1	0
4538.5	2880.1	-2320.1	1287.1	1.5	1	0
4541.5	2880.2	-2322.7	1288.6	1.5	1	0
4544.6	2880.2	-2325.3	1290.1	1.5	1	0
4547.6	2880.2	-2328.0	1291.6	1.5	1	0
4550.7	2880.2	-2330.7	1293.1	1.5	1	0
4553.7	2880.2	-2333.4	1294.5	1.5	1	0
4556.8	2880.2	-2336.0	1296.0	1.5	1	0
4559.8	2880.2	-2338.7	1297.4	1.5	1	0
4562.9	2880.2	-2341.4	1298.8	1.5	1	0
4565.9	2880.2	-2344.1	1300.3	1.5	1	0
4569.0	2880.2	-2346.8	1301.7	1.5	1	0
4572.0	2880.2	-2349.5	1303.1	1.5	1	0
4575.0	2880.2	-2352.2	1304.5	1.5	1	0
4578.1	2880.2	-2354.9	1306.0	1.5	1	0
4581.1	2880.2	-2357.6	1307.4	1.5	1	0
4584.2	2880.2	-2360.3	1308.8	1.5	1	0
4587.2	2880.2	-2363.0	1310.2	1.5	1	0
4590.3	2880.2	-2365.7	1311.6	1.5	1	0
4593.3	2880.2	-2368.4	1313.0	1.5	1	0
4596.4	2880.1	-2371.1	1314.5	1.5	1	0
4599.4	2880.1	-2373.8	1315.9	1.5	1	0
4602.5	2880.1	-2376.5	1317.3	1.5	1	0
4605.5	2880.1	-2379.2	1318.7	1.5	1	0
4608.6	2880.1	-2381.9	1320.1	1.5	1	0
4611.6	2880.1	-2384.6	1321.6	1.5	1	0
4614.7	2880.1	-2387.3	1323.0	1.5	1	0
4617.7	2880.1	-2389.9	1324.4	1.5	1	0
4620.8	2880.1	-2392.6	1325.9	1.5	1	0
4623.8	2880.1	-2395.3	1327.3	1.5	1	0
4626.9	2880.1	-2398.0	1328.8	1.5	1	0
4629.9	2880.1	-2400.7	1330.2	1.5	1	0
4633.0	2880.1	-2403.4	1331.6	1.5	1	0
4636.0	2880.1	-2406.1	1333.1	1.5	1	0
4639.1	2880.1	-2408.7	1334.5	1.5	1	0
4642.1	2880.1	-2411.4	1336.0	1.5	1	0
4645.2	2880.1	-2414.1	1337.5	1.5	1	0
4648.2	2880.1	-2416.8	1338.9	1.5	1	0
4651.2	2880.1	-2419.4	1340.4	1.5	1	0
4654.3	2880.1	-2422.1	1341.9	1.5	1	0
4657.3	2880.1	-2424.8	1343.3	1.5	1	0
4660.4	2880.1	-2427.5	1344.8	1.5	1	0
4663.4	2880.1	-2430.1	1346.3	1.5	1	0
4666.5	2880.1	-2432.8	1347.8	1.5	1	0
4669.5	2880.1	-2435.4	1349.3	1.5	1	0
4672.6	2880.1	-2438.1	1350.8	1.5	1	0
4675.6	2880.1	-2440.7	1352.2	1.5	1	0
4678.7	2880.1	-2443.4	1353.8	1.5	1	0
4681.7	2880.1	-2446.1	1355.3	1.5	1	0
4684.8	2880.1	-2448.7	1356.8	1.5	1	0
4687.8	2880.1	-2451.3	1358.4	1.5	1	0
4690.9	2880.1	-2453.9	1359.9	1.5	1	0
4693.9	2880.1	-2456.5	1361.5	1.5	1	0
4697.0	2880.1	-2459.2	1363.0	1.5	1	0
4700.0	2880.1	-2461.8	1364.6	1.5	1	0
4703.1	2880.1	-2464.4	1366.2	1.5	1	0
4706.1	2880.1	-2467.0	1367.8	1.5	1	0
4709.2	2880.1	-2469.6	1369.4	1.5	1	0
4712.2	2880.1	-2472.1	1371.1	1.5	1	0
4715.3	2880.1	-2474.7	1372.7	1.5	1	0
4718.3	2880.1	-2477.3	1374.3	1.5	1	0
4721.4	2880.1	-2479.8	1376.0	1.5	1	0
4724.4	2880.0	-2482.4	1377.7	1.5	1	0
4727.4	2880.0	-2484.9	1379.4	1.5	1	0
4730.5	2880.0	-2487.4	1381.1	1.5	1	0
4733.5	2880.0	-2489.9	1382.8	1.5	1	0
4736.6	2880.0	-2492.4	1384.6	1.5	1	0
4739.6	2880.0	-2494.9	1386.3	1.5	1	0
4742.7	2880.0	-2497.4	1388.1	1.5	1	0
4745.7	2880.0	-2499.8	1389.9	1.5	1	0
4748.8	2880.0	-2502.3	1391.7	1.5	1	0
4751.8	2880.0	-2504.8	1393.5	1.5	1	0
4754.9	2880.0	-2507.2	1395.3	1.5	1	0
4757.9	2880.0	-2509.6	1397.2	1.5	1	0
4761.0	2880.0	-2512.0	1399.1	1.5	1	0
4764.0	2880.0	-2514.4	1401.0	1.5	1	0
4767.1	2880.0	-2516.8	1402.9	1.5	1	0
4770.1	2880.0	-2519.1	1404.9	1.5	1	0
4773.2	2880.0	-2521.4	1406.8	1.5	1	0
4776.2	2880.0	-2523.7	1408.8	1.5	1	0
4779.3	2880.0	-2526.0	1410.8	1.5	1	0
4782.3	2880.0	-2528.3	1412.8	1.5	1	0
4785.4	2880.0	-2530.5	1414.9	1.5	1	0
4788.4	2880.0	-2532.8	1417.0	1.5	1	0
4791.5	2880.0	-2535.0	1419.0	1.5	1	0
4794.5	2880.0	-2537.2	1421.1	1.5	1	0
4797.6	2880.0	-2539.5	1423.2	1.5	1	0
4800.6	2880.0	-2541.7	1425.3	1.5	1	0
4803.6	2880.0	-2543.9	1427.4	1.5	1	0
4806.7	2880.0	-2546.1	1429.5	1.5	1	0
4809.7	2880.0	-2548.3	1431.6	1.5	1	0
4812.8	2880.0	-2550.5	1433.7	1.5	1	0
